_id,OCC_DATE,OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,DIVISION,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,HOOD_158,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,AUTOMOBILE,MOTORCYCLE,PASSENGER,BICYCLE,PEDESTRIAN,geometry
173504,1471492800000,August,Thursday,2016,17,D12,,NO,YES,YES,111,Rockcliffe-Smythe (111),-79.48208659891681,43.68060391274556,YES,NO,NO,NO,NO,"{""coordinates"": [[306244.3063368643, 4837850.872462809]], ""type"": ""MultiPoint""}"
189414,1478318400000,November,Saturday,2016,13,D33,,NO,NO,YES,047,Don Valley Village (47),-79.36325332635067,43.788124224009664,YES,NO,NO,NO,NO,"{""coordinates"": [[315805.7852749599, 4849804.875605517]], ""type"": ""MultiPoint""}"
124547,1447995600000,November,Friday,2015,9,D43,,NO,NO,YES,142,Woburn North (142),-79.24877067803813,43.77277727800715,YES,NO,NO,NO,NO,"{""coordinates"": [[325024.86919687403, 4848121.464980263]], ""type"": ""MultiPoint""}"
160676,1465617600000,June,Saturday,2016,13,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
442903,1580101200000,January,Monday,2020,8,D41,,NO,YES,NO,119,Wexford/Maryvale (119),-79.29157977815622,43.72704496144745,YES,NO,NO,NO,NO,"{""coordinates"": [[321591.36135913484, 4843031.2112333365]], ""type"": ""MultiPoint""}"
411620,1567656000000,September,Thursday,2019,14,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
522734,1638766800000,December,Monday,2021,9,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.55215688337536,43.61504250512703,YES,NO,NO,NO,NO,"{""coordinates"": [[300590.1631859641, 4830568.542356635]], ""type"": ""MultiPoint""}"
578726,1669266000000,November,Thursday,2022,14,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
277989,1515560400000,January,Wednesday,2018,8,D13,,NO,YES,NO,101,Forest Hill South (101),-79.41230064183068,43.68443582697397,YES,NO,NO,NO,NO,"{""coordinates"": [[311870.49873159576, 4838280.160209053]], ""type"": ""MultiPoint""}"
389150,1558843200000,May,Sunday,2019,0,D13,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.4536322474559,43.70904185490554,YES,NO,NO,NO,NO,"{""coordinates"": [[308536.7332088364, 4841011.079454358]], ""type"": ""MultiPoint""}"
312909,1529985600000,June,Tuesday,2018,14,D11,,NO,NO,YES,085,South Parkdale (85),-79.45892971499904,43.63773859249172,YES,NO,NO,NO,NO,"{""coordinates"": [[308113.73632485344, 4833089.435636238]], ""type"": ""MultiPoint""}"
350744,1544504400000,December,Tuesday,2018,14,D13,,NO,NO,YES,109,Caledonia-Fairbank (109),-79.45802410328207,43.68309429721895,YES,NO,NO,NO,NO,"{""coordinates"": [[308184.2566546628, 4838128.241756191]], ""type"": ""MultiPoint""}"
532250,1644210000000,February,Monday,2022,4,D51,,NO,NO,YES,098,Rosedale-Moore Park (98),-79.37684305633893,43.67235631145995,YES,NO,NO,NO,NO,"{""coordinates"": [[314731.15296047356, 4836941.821099702]], ""type"": ""MultiPoint""}"
352026,1545022800000,December,Monday,2018,9,D51,,NO,NO,YES,167,Church-Wellesley (167),-79.38456274722806,43.6649204040241,YES,NO,NO,NO,NO,"{""coordinates"": [[314109.80024302704, 4836114.836411151]], ""type"": ""MultiPoint""}"
344783,1542603600000,November,Monday,2018,13,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
49987,1413259200000,October,Tuesday,2014,23,D23,,NO,YES,NO,008,Humber Heights-Westmount (8),-79.51147868425664,43.68400239601657,YES,NO,NO,NO,NO,"{""coordinates"": [[303874.558749842, 4838228.334789815]], ""type"": ""MultiPoint""}"
93942,1433736000000,June,Monday,2015,11,D22,,NO,NO,YES,016,Stonegate-Queensway (16),-79.502621715766,43.6263327083827,YES,NO,NO,NO,NO,"{""coordinates"": [[304588.42808990134, 4831821.494674435]], ""type"": ""MultiPoint""}"
156473,1463716800000,May,Friday,2016,15,D42,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
736649,1741752000000,March,Wednesday,2025,18,D14,,NO,NO,YES,172,Dovercourt Village (172),-79.4281435271555,43.66794971643471,YES,NO,NO,NO,NO,"{""coordinates"": [[310594.79967121495, 4836447.410385996]], ""type"": ""MultiPoint""}"
500279,1625544000000,July,Tuesday,2021,9,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
228614,1495944000000,May,Sunday,2017,2,D55,,NO,NO,YES,058,Old East York (58),-79.34311302472915,43.69473510560875,YES,NO,NO,NO,NO,"{""coordinates"": [[317446.38001289073, 4839432.582797977]], ""type"": ""MultiPoint""}"
757430,1751947200000,July,Tuesday,2025,15,D53,,NO,NO,YES,096,Casa Loma (96),-79.41203913984441,43.68677072162708,YES,NO,NO,NO,NO,"{""coordinates"": [[311891.30649524997, 4838539.57769282]], ""type"": ""MultiPoint""}"
669771,1711944000000,April,Monday,2024,12,D32,,NO,YES,NO,033,Clanton Park (33),-79.45863964026697,43.73092505079466,YES,NO,NO,NO,NO,"{""coordinates"": [[308131.9792356244, 4843441.994228417]], ""type"": ""MultiPoint""}"
239398,1500350400000,July,Tuesday,2017,16,D13,,NO,NO,YES,106,Humewood-Cedarvale (106),-79.42774060260167,43.70054157025268,YES,NO,NO,NO,NO,"{""coordinates"": [[310624.13916215155, 4840068.229719589]], ""type"": ""MultiPoint""}"
61300,1418274000000,December,Thursday,2014,3,D33,,NO,YES,YES,048,Hillcrest Village (48),-79.34841219044907,43.80157320728179,YES,NO,NO,NO,NO,"{""coordinates"": [[316997.5089978341, 4851301.098983874]], ""type"": ""MultiPoint""}"
461371,1594353600000,July,Friday,2020,13,D11,,NO,NO,YES,111,Rockcliffe-Smythe (111),-79.49922870571052,43.6660773480421,YES,NO,NO,NO,NO,"{""coordinates"": [[304862.20223317965, 4836236.891636082]], ""type"": ""MultiPoint""}"
177740,1473393600000,September,Friday,2016,15,D51,,NO,NO,YES,168,Downtown Yonge East (168),-79.37384734798903,43.64862848773205,YES,NO,NO,NO,NO,"{""coordinates"": [[314976.7284125613, 4834306.152968748]], ""type"": ""MultiPoint""}"
334643,1538798400000,October,Saturday,2018,12,D43,,YES,NO,NO,142,Woburn North (142),-79.24383088162766,43.78014918206721,YES,NO,YES,NO,NO,"{""coordinates"": [[325420.0073935574, 4848941.678210682]], ""type"": ""MultiPoint""}"
298904,1524456000000,April,Monday,2018,13,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
611294,1685246400000,May,Sunday,2023,13,D43,1.0,NO,NO,NO,141,Golfdale-Cedarbrae-Woburn (141),-79.22297077425829,43.76030730547191,YES,YES,NO,NO,NO,"{""coordinates"": [[327106.48893019074, 4846742.716838174]], ""type"": ""MultiPoint""}"
425465,1573102800000,November,Thursday,2019,17,D31,,NO,NO,YES,027,York University Heights (27),-79.52139740958275,43.77323597873821,YES,NO,YES,NO,NO,"{""coordinates"": [[303077.4445044481, 4848141.972599643]], ""type"": ""MultiPoint""}"
128419,1449810000000,December,Friday,2015,22,D14,,NO,NO,YES,164,Wellington Place (164),-79.40268203243795,43.64391878391661,YES,NO,NO,NO,NO,"{""coordinates"": [[312651.24909095175, 4833779.800943431]], ""type"": ""MultiPoint""}"
1593,1389157200000,January,Wednesday,2014,8,D42,,NO,NO,YES,145,Malvern West (145),-79.22578237818489,43.81221683862926,YES,NO,NO,NO,NO,"{""coordinates"": [[326860.99842733267, 4852508.95786784]], ""type"": ""MultiPoint""}"
252986,1506225600000,September,Sunday,2017,5,D14,,YES,NO,NO,163,Fort York-Liberty Village (163),-79.41978532768773,43.63048317176976,YES,NO,NO,NO,NO,"{""coordinates"": [[311272.8612583152, 4832285.7089156145]], ""type"": ""MultiPoint""}"
660869,1707800400000,February,Tuesday,2024,13,D22,,YES,NO,NO,016,Stonegate-Queensway (16),-79.4985525134641,43.62723573014935,YES,NO,NO,NO,NO,"{""coordinates"": [[304916.8101369437, 4831921.812540613]], ""type"": ""MultiPoint""}"
470664,1600660800000,September,Monday,2020,11,D42,,NO,NO,YES,129,Agincourt North (129),-79.27096053187562,43.81098037510026,YES,NO,NO,NO,NO,"{""coordinates"": [[323226.763750436, 4852360.539088438]], ""type"": ""MultiPoint""}"
556776,1658289600000,July,Wednesday,2022,16,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
440285,1579064400000,January,Wednesday,2020,4,D31,,NO,NO,YES,155,Downsview (155),-79.48368284901674,43.73357135046008,YES,NO,NO,NO,NO,"{""coordinates"": [[306114.44731744827, 4843735.285252506]], ""type"": ""MultiPoint""}"
94723,1434081600000,June,Friday,2015,18,D31,,NO,NO,YES,024,Black Creek (24),-79.51772111197032,43.75722998520114,YES,NO,NO,NO,NO,"{""coordinates"": [[303373.0170601042, 4846363.692014843]], ""type"": ""MultiPoint""}"
346749,1543208400000,November,Monday,2018,23,D23,,YES,NO,NO,008,Humber Heights-Westmount (8),-79.53016917773309,43.69039488481661,YES,NO,YES,NO,NO,"{""coordinates"": [[302367.9409743399, 4838938.886788036]], ""type"": ""MultiPoint""}"
705987,1728100800000,October,Saturday,2024,11,D12,,YES,NO,NO,028,Rustic (28),-79.50378934712265,43.70287885454256,YES,NO,NO,YES,NO,"{""coordinates"": [[304494.58883485635, 4840325.360736945]], ""type"": ""MultiPoint""}"
552585,1655956800000,June,Thursday,2022,6,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
773712,1759550400000,October,Saturday,2025,12,D14,,NO,NO,YES,085,South Parkdale (85),-79.43456472181047,43.633383478469405,YES,NO,YES,NO,NO,"{""coordinates"": [[310079.9954843122, 4832606.869422528]], ""type"": ""MultiPoint""}"
567833,1663992000000,September,Saturday,2022,15,D22,,NO,NO,YES,016,Stonegate-Queensway (16),-79.50443641689539,43.625939299419166,YES,YES,NO,NO,NO,"{""coordinates"": [[304441.979779631, 4831777.79558365]], ""type"": ""MultiPoint""}"
62364,1418792400000,December,Wednesday,2014,9,D33,,NO,YES,NO,053,Henry Farm (53),-79.35728334273179,43.769057907221296,YES,NO,NO,NO,NO,"{""coordinates"": [[316289.91804181796, 4847687.479205636]], ""type"": ""MultiPoint""}"
44493,1410667200000,September,Sunday,2014,13,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38934464318754,43.65758069668446,YES,NO,NO,NO,NO,"{""coordinates"": [[313725.2364026696, 4835298.909758606]], ""type"": ""MultiPoint""}"
641543,1698897600000,November,Thursday,2023,18,D43,,NO,NO,YES,135,Morningside (135),-79.18928640911118,43.77652209173871,YES,NO,NO,NO,NO,"{""coordinates"": [[329812.0090413063, 4848553.747664878]], ""type"": ""MultiPoint""}"
677517,1715572800000,May,Monday,2024,18,D42,,NO,NO,YES,118,Tam O'Shanter-Sullivan (118),-79.29716278892326,43.7841155439796,YES,NO,NO,NO,NO,"{""coordinates"": [[321126.0430751663, 4849370.431243701]], ""type"": ""MultiPoint""}"
362517,1548824400000,January,Wednesday,2019,16,D55,,NO,YES,NO,066,Danforth (66),-79.31559374147308,43.68594822143408,YES,NO,NO,NO,NO,"{""coordinates"": [[319666.83114665066, 4838460.966905046]], ""type"": ""MultiPoint""}"
451805,1583985600000,March,Thursday,2020,9,D42,,YES,NO,NO,148,East L'Amoreaux (148),-79.29427820957804,43.80180723129621,YES,NO,YES,NO,NO,"{""coordinates"": [[321353.33431689616, 4851336.499518638]], ""type"": ""MultiPoint""}"
183696,1475899200000,October,Saturday,2016,16,D52,,NO,NO,YES,078,Kensington-Chinatown (78),-79.39793503569493,43.65296189280764,YES,NO,NO,YES,NO,"{""coordinates"": [[313032.9837036166, 4834784.89850513]], ""type"": ""MultiPoint""}"
591260,1675573200000,February,Sunday,2023,18,D33,,NO,NO,YES,149,Parkwoods-O'Connor Hills (149),-79.33795325846107,43.75776741515415,YES,NO,NO,NO,NO,"{""coordinates"": [[317848.61006714543, 4846436.007803121]], ""type"": ""MultiPoint""}"
377186,1554004800000,March,Sunday,2019,11,D53,,NO,NO,YES,097,Yonge-St.Clair (97),-79.40151305442963,43.68670133625723,YES,NO,NO,NO,NO,"{""coordinates"": [[312739.917006404, 4838532.822944997]], ""type"": ""MultiPoint""}"
532268,1644210000000,February,Monday,2022,13,D52,,NO,YES,NO,078,Kensington-Chinatown (78),-79.39041694135284,43.65614889525265,YES,NO,NO,NO,NO,"{""coordinates"": [[313638.95703709096, 4835139.729757003]], ""type"": ""MultiPoint""}"
471528,1601092800000,September,Saturday,2020,16,D51,,NO,YES,NO,167,Church-Wellesley (167),-79.38279445090298,43.670153709257406,YES,NO,NO,NO,NO,"{""coordinates"": [[314251.5888570571, 4836696.428515635]], ""type"": ""MultiPoint""}"
255091,1507003200000,October,Tuesday,2017,16,D31,1.0,NO,NO,NO,027,York University Heights (27),-79.50167790565848,43.76826657430578,YES,NO,NO,NO,YES,"{""coordinates"": [[304664.9123647842, 4847589.667171078]], ""type"": ""MultiPoint""}"
59238,1417410000000,December,Monday,2014,12,D42,,NO,NO,YES,146,Malvern East (146),-79.21558327825753,43.80779429902346,YES,NO,NO,NO,NO,"{""coordinates"": [[327683.211848536, 4852020.394065638]], ""type"": ""MultiPoint""}"
433596,1576040400000,December,Wednesday,2019,19,D41,,NO,NO,YES,122,Birchcliffe-Cliffside (122),-79.2639598818895,43.69694343019787,YES,NO,NO,NO,NO,"{""coordinates"": [[323826.0772861763, 4839693.030791005]], ""type"": ""MultiPoint""}"
446583,1581656400000,February,Friday,2020,16,D14,,YES,NO,NO,095,Annex (95),-79.42092533179489,43.670014216638336,YES,NO,YES,NO,NO,"{""coordinates"": [[311176.6858695756, 4836677.294846403]], ""type"": ""MultiPoint""}"
437253,1577422800000,December,Friday,2019,7,D55,,NO,YES,NO,058,Old East York (58),-79.34881651519353,43.68941219925192,YES,NO,NO,NO,NO,"{""coordinates"": [[316987.709650626, 4838840.3798552975]], ""type"": ""MultiPoint""}"
306197,1527480000000,May,Monday,2018,8,D14,,YES,NO,NO,081,Trinity-Bellwoods (81),-79.4247075250962,43.64943699408963,YES,NO,NO,YES,NO,"{""coordinates"": [[310873.7587368126, 4834390.994956012]], ""type"": ""MultiPoint""}"
218072,1491278400000,April,Tuesday,2017,17,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
596309,1678078800000,March,Monday,2023,17,D53,,NO,NO,YES,095,Annex (95),-79.39738864239575,43.6680342091879,YES,NO,NO,NO,NO,"{""coordinates"": [[313074.9877990505, 4836459.404458139]], ""type"": ""MultiPoint""}"
137166,1454130000000,January,Saturday,2016,18,D55,,NO,NO,YES,122,Birchcliffe-Cliffside (122),-79.28656606018718,43.6869338321532,YES,NO,NO,NO,NO,"{""coordinates"": [[322006.7613068874, 4838576.075250641]], ""type"": ""MultiPoint""}"
196463,1481173200000,December,Thursday,2016,22,D55,,YES,NO,NO,070,South Riverdale (70),-79.35134917183309,43.66244530499301,YES,NO,NO,NO,YES,"{""coordinates"": [[316788.9062387471, 4835844.12850416]], ""type"": ""MultiPoint""}"
395593,1561262400000,June,Sunday,2019,3,D52,,NO,YES,YES,170,Yonge-Bay Corridor (170),-79.38479944103877,43.64765438675804,YES,NO,NO,NO,NO,"{""coordinates"": [[314093.373715097, 4834196.651506832]], ""type"": ""MultiPoint""}"
511906,1632888000000,September,Wednesday,2021,21,D32,,NO,YES,YES,036,Newtonbrook West (36),-79.41849334892314,43.77913089919968,YES,NO,NO,NO,NO,"{""coordinates"": [[311360.8846976881, 4848799.8853523]], ""type"": ""MultiPoint""}"
266862,1511499600000,November,Friday,2017,15,D31,,NO,YES,NO,154,Oakdale-Beverley Heights (154),-79.52550704219104,43.71716994813112,YES,NO,NO,NO,NO,"{""coordinates"": [[302744.68949916883, 4841913.345641437]], ""type"": ""MultiPoint""}"
697591,1724558400000,August,Sunday,2024,11,D55,,NO,YES,NO,060,Woodbine-Lumsden (60),-79.3118056468005,43.69627290857134,YES,NO,NO,NO,NO,"{""coordinates"": [[319969.62480474386, 4839608.675346596]], ""type"": ""MultiPoint""}"
686181,1719288000000,June,Tuesday,2024,1,D32,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
414386,1568692800000,September,Tuesday,2019,11,D13,,NO,NO,YES,032,Englemount-Lawrence (32),-79.44129645512403,43.716693857666,YES,NO,NO,NO,NO,"{""coordinates"": [[309530.2610997747, 4841861.812647179]], ""type"": ""MultiPoint""}"
147328,1459396800000,March,Thursday,2016,6,D23,,NO,YES,NO,002,Mount Olive-Silverstone-Jamestown (2),-79.59330746336371,43.74178087083329,YES,NO,NO,NO,NO,"{""coordinates"": [[297284.53413526795, 4844651.432011889]], ""type"": ""MultiPoint""}"
330622,1537329600000,September,Wednesday,2018,9,NSA,,YES,NO,NO,NSA,NSA,0.0,0.0,YES,NO,YES,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
473389,1602388800000,October,Sunday,2020,11,D55,,NO,NO,YES,063,The Beaches (63),-79.32842319762746,43.65923114196124,YES,NO,NO,NO,NO,"{""coordinates"": [[318638.65798232215, 4835490.619972101]], ""type"": ""MultiPoint""}"
735283,1740978000000,March,Monday,2025,10,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
260298,1508990400000,October,Thursday,2017,17,D55,,NO,YES,NO,057,Broadview North (57),-79.35086211079084,43.68796619243931,YES,NO,NO,NO,NO,"{""coordinates"": [[316823.0920264492, 4838679.437069471]], ""type"": ""MultiPoint""}"
370119,1551330000000,February,Thursday,2019,16,D55,,NO,NO,YES,063,The Beaches (63),-79.30579163596954,43.66875560841342,YES,NO,NO,NO,NO,"{""coordinates"": [[320461.54794184293, 4836552.759336603]], ""type"": ""MultiPoint""}"
562919,1661572800000,August,Saturday,2022,20,D22,,NO,NO,YES,016,Stonegate-Queensway (16),-79.50918621841718,43.6257720797217,YES,NO,NO,NO,NO,"{""coordinates"": [[304058.6673187051, 4831759.250024132]], ""type"": ""MultiPoint""}"
538775,1648094400000,March,Thursday,2022,19,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
181987,1475121600000,September,Thursday,2016,16,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
651442,1703134800000,December,Thursday,2023,11,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
308067,1528171200000,June,Tuesday,2018,16,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
384527,1557028800000,May,Sunday,2019,16,D52,,NO,NO,YES,164,Wellington Place (164),-79.39155913812574,43.6475785866822,YES,NO,NO,NO,NO,"{""coordinates"": [[313548.0714398887, 4834187.495988961]], ""type"": ""MultiPoint""}"
256672,1507694400000,October,Wednesday,2017,19,D32,,NO,NO,YES,033,Clanton Park (33),-79.43480050765257,43.73725266144272,YES,NO,NO,NO,NO,"{""coordinates"": [[310051.9001783547, 4844146.200556449]], ""type"": ""MultiPoint""}"
531701,1643950800000,February,Friday,2022,14,D43,,NO,NO,YES,134,Highland Creek (134),-79.19332999616228,43.785339392839056,YES,NO,YES,NO,NO,"{""coordinates"": [[329482.8780737423, 4849532.109384652]], ""type"": ""MultiPoint""}"
502981,1627444800000,July,Wednesday,2021,12,D31,,NO,NO,YES,021,Humber Summit (21),-79.56441563059326,43.76261751407485,YES,NO,NO,NO,NO,"{""coordinates"": [[299613.43158988503, 4846964.091308887]], ""type"": ""MultiPoint""}"
578540,1669179600000,November,Wednesday,2022,15,D14,,NO,NO,YES,165,Harbourfront-CityPlace (165),-79.3996407334517,43.63648217558591,YES,NO,NO,NO,NO,"{""coordinates"": [[312897.60840295657, 4832953.929668168]], ""type"": ""MultiPoint""}"
138351,1454734800000,February,Saturday,2016,17,D43,,YES,NO,NO,142,Woburn North (142),-79.2541225332993,43.77960756679435,YES,NO,NO,NO,NO,"{""coordinates"": [[324591.77246363985, 4848878.995279531]], ""type"": ""MultiPoint""}"
547861,1653537600000,May,Thursday,2022,13,NSA,,NO,YES,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
546875,1653019200000,May,Friday,2022,19,D11,,NO,YES,NO,171,Junction-Wallace Emerson (171),-79.43865102073372,43.65919171117931,YES,NO,NO,YES,NO,"{""coordinates"": [[309748.15167216014, 4835473.76347755]], ""type"": ""MultiPoint""}"
707172,1728619200000,October,Friday,2024,18,D55,,YES,NO,NO,064,Woodbine Corridor (64),-79.31484142295507,43.666731889495146,YES,NO,NO,NO,NO,"{""coordinates"": [[319732.24737618, 4836326.266650454]], ""type"": ""MultiPoint""}"
542653,1650600000000,April,Friday,2022,10,D11,,NO,NO,YES,090,Junction Area (90),-79.46759501770863,43.672467741215,YES,NO,NO,NO,NO,"{""coordinates"": [[307413.0741469656, 4836947.340252237]], ""type"": ""MultiPoint""}"
651126,1703048400000,December,Wednesday,2023,12,D32,,NO,YES,NO,105,Lawrence Park North (105),-79.39589685059063,43.731853479355,YES,NO,NO,NO,NO,"{""coordinates"": [[313186.3917036793, 4843549.574169646]], ""type"": ""MultiPoint""}"
488235,1614834000000,March,Thursday,2021,16,D41,,NO,NO,YES,157,Bendale South (157),-79.26447153608177,43.74966907123565,YES,NO,YES,NO,NO,"{""coordinates"": [[323768.1922694114, 4845550.509426298]], ""type"": ""MultiPoint""}"
192452,1479618000000,November,Sunday,2016,13,D31,,NO,YES,NO,027,York University Heights (27),-79.49330478972071,43.77196175833327,YES,NO,NO,NO,NO,"{""coordinates"": [[305338.99587072985, 4848000.210128646]], ""type"": ""MultiPoint""}"
711228,1730433600000,November,Friday,2024,10,D33,,NO,NO,YES,149,Parkwoods-O'Connor Hills (149),-79.31422826784679,43.7414943277717,YES,NO,NO,NO,NO,"{""coordinates"": [[319763.0887828262, 4844632.138979631]], ""type"": ""MultiPoint""}"
684786,1718683200000,June,Tuesday,2024,10,D23,1.0,NO,NO,NO,001,West Humber-Clairville (1),-79.63245127960937,43.74775533968796,YES,NO,NO,NO,NO,"{""coordinates"": [[294132.74929783534, 4845319.467268865]], ""type"": ""MultiPoint""}"
197198,1481432400000,December,Sunday,2016,14,D53,,NO,NO,YES,103,Lawrence Park South (103),-79.41196392174795,43.714897374901376,YES,NO,NO,NO,NO,"{""coordinates"": [[311894.0533538423, 4841664.323020762]], ""type"": ""MultiPoint""}"
327143,1536033600000,September,Tuesday,2018,15,D41,,NO,NO,YES,120,Clairlea-Birchmount (120),-79.27114129171035,43.71419039987332,YES,NO,NO,NO,NO,"{""coordinates"": [[323241.9294931932, 4841607.46785338]], ""type"": ""MultiPoint""}"
638113,1697428800000,October,Monday,2023,10,D53,1.0,NO,NO,NO,099,Mount Pleasant East (99),-79.38671837011387,43.70036614259762,YES,NO,NO,NO,YES,"{""coordinates"": [[313930.575962869, 4840052.439337578]], ""type"": ""MultiPoint""}"
195065,1480654800000,December,Friday,2016,9,D31,,NO,NO,YES,023,Pelmo Park-Humberlea (23),-79.53603624617983,43.725386964244,YES,NO,NO,NO,NO,"{""coordinates"": [[301896.6624414559, 4842826.5356239565]], ""type"": ""MultiPoint""}"
53497,1414814400000,November,Saturday,2014,9,D31,,NO,NO,YES,155,Downsview (155),-79.48368284901674,43.73357135046008,YES,NO,NO,NO,NO,"{""coordinates"": [[306114.44731744827, 4843735.285252506]], ""type"": ""MultiPoint""}"
760913,1753502400000,July,Saturday,2025,14,D41,,YES,NO,NO,124,Kennedy Park (124),-79.25397971911923,43.72488149059374,YES,NO,NO,NO,NO,"{""coordinates"": [[324621.3217747785, 4842799.162597888]], ""type"": ""MultiPoint""}"
264044,1510290000000,November,Friday,2017,22,D41,1.0,NO,NO,NO,119,Wexford/Maryvale (119),-79.2916743918763,43.73786904996603,YES,NO,YES,NO,YES,"{""coordinates"": [[321580.71624082554, 4844233.704442076]], ""type"": ""MultiPoint""}"
497094,1623297600000,June,Thursday,2021,15,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
361190,1548565200000,January,Sunday,2019,16,D11,,NO,NO,YES,088,High Park North (88),-79.46369951555796,43.65389242229018,YES,NO,NO,NO,NO,"{""coordinates"": [[307728.1024581491, 4834883.853451119]], ""type"": ""MultiPoint""}"
206643,1485838800000,January,Tuesday,2017,19,D32,,NO,NO,YES,151,Yonge-Doris (151),-79.41092000144481,43.76151558777698,YES,NO,NO,NO,NO,"{""coordinates"": [[311972.6067982355, 4846843.511131342]], ""type"": ""MultiPoint""}"
53391,1414814400000,November,Saturday,2014,15,D33,,NO,NO,YES,042,Banbury-Don Mills (42),-79.36149372675955,43.75095019955581,YES,NO,NO,NO,NO,"{""coordinates"": [[315954.3093927663, 4845675.201581942]], ""type"": ""MultiPoint""}"
167379,1468555200000,July,Friday,2016,22,D31,,YES,NO,NO,154,Oakdale-Beverley Heights (154),-79.50897064442438,43.72238194643954,YES,NO,NO,NO,NO,"{""coordinates"": [[304077.2246732461, 4842492.098940085]], ""type"": ""MultiPoint""}"
468636,1599192000000,September,Friday,2020,4,D22,1.0,NO,NO,NO,015,Kingsway South (15),-79.52270099131584,43.65544454551214,NO,YES,NO,NO,NO,"{""coordinates"": [[302968.9193058099, 4835055.895829687]], ""type"": ""MultiPoint""}"
181256,1474862400000,September,Monday,2016,8,D14,,NO,NO,YES,164,Wellington Place (164),-79.40216373261069,43.64264948247454,YES,NO,NO,NO,NO,"{""coordinates"": [[312693.229698084, 4833638.838031171]], ""type"": ""MultiPoint""}"
